timestamp,BTC: Price,BTC: MVRV Ratio,200D-SMA,Mayer Multiple,BTC: Realized Price,---,Very High Risk,Very Low Risk,High Risk,Low Risk
2014-02-10 00:00:00+00:00,688.4182184199999,2.2041353453939014,430.4663689693541,1.5992381009188896,312.6415797777836,1,0.0,0.0,0.1,0.0
2014-02-11 00:00:00+00:00,675.110840662,2.1849743507990604,433.3919893751151,1.5577372383726025,312.6045411005443,1,0.0,0.0,0.1,0.0
2014-02-12 00:00:00+00:00,652.543163334,2.0896937817386343,436.2139051917851,1.4959247185096127,312.2673613887492,1,0.0,0.0,0.1,0.0
2014-02-13 00:00:00+00:00,605.83889448,1.9459613354607952,438.7805296641851,1.380733313175201,312.1340904885811,1,0.0,0.0,0.1,0.0
2014-02-14 00:00:00+00:00,670.0066271759999,2.145254075840711,441.6636128000651,1.517006626215555,312.26076484272795,1,0.0,0.0,0.1,0.0
2014-02-15 00:00:00+00:00,655.269274756,2.098186552571405,444.4560803362061,1.4743172694596178,312.3026758287738,1,0.0,0.0,0.1,0.0
2014-02-16 00:00:00+00:00,620.641121662,1.9971870441645003,447.06812594451617,1.3882473064944587,312.2446111114647,1,0.0,0.0,0.1,0.0
2014-02-17 00:00:00+00:00,632.4809440480001,2.0224306507389196,449.74763785938615,1.40630186977379,312.19645119861696,1,0.0,0.0,0.1,0.0
2014-02-18 00:00:00+00:00,629.1273936299999,2.007781485917968,452.41412413936314,1.3906006909638424,312.29680226846074,1,0.0,0.0,0.1,0.0
2014-02-19 00:00:00+00:00,624.838114922,2.0043256561722647,455.06056471397306,1.3730878115416134,311.81939323251595,1,0.0,0.0,0.1,0.0
2014-02-20 00:00:00+00:00,562.5895875420001,1.8040326227976016,457.39161265168303,1.229995417450797,311.66244604384855,1,0.0,0.0,0.1,0.0
2014-02-21 00:00:00+00:00,581.290525096,1.8462516192335696,459.80906044356306,1.2641998061874806,311.54245897359084,1,0.0,0.0,0.1,0.0
2014-02-22 00:00:00+00:00,611.552214376,1.963886532450244,462.3783815154431,1.322622853541812,311.39895522018605,1,0.0,0.0,0.1,0.0
2014-02-23 00:00:00+00:00,608.198850544,1.952107695225036,464.9340613463581,1.3081400162052554,311.5600906813124,1,0.0,0.0,0.1,0.0
2014-02-24 00:00:00+00:00,536.8594994299999,1.7589065326868574,467.1470159906741,1.1492302873678584,310.223049013568,1,0.0,0.0,0.1,0.0
2014-02-25 00:00:00+00:00,536.2111523420001,1.7559085673062222,469.3666097211541,1.1424143542306038,306.89091685263315,1,0.0,0.0,0.1,0.0
2014-02-26 00:00:00+00:00,585.5174387139999,1.9053968992936836,471.8266469147241,1.2409588193941572,307.2942119991099,1,0.0,0.0,0.1,0.0
2014-02-27 00:00:00+00:00,583.057392048,1.9066043187788464,474.2712138749641,1.229375460686754,307.1299581011402,1,0.0,0.0,0.1,0.0
2014-02-28 00:00:00+00:00,551.4270378320001,1.7878290432286568,476.5514139265101,1.1571197182871789,307.8262614305306,1,0.0,0.0,0.1,0.0
2014-03-01 00:00:00+00:00,566.7533114280001,1.8433732688201832,478.8960340139111,1.1834579348626155,307.4544483281675,1,0.0,0.0,0.1,0.0
2014-03-02 00:00:00+00:00,563.2946821140001,1.8048433321956856,481.2166040295592,1.1705636866998033,307.22983493166686,1,0.0,0.0,0.1,0.0
2014-03-03 00:00:00+00:00,676.820067156,2.1994708776157506,484.11016787138016,1.3980703403358792,307.719494740335,1,0.0,0.0,0.1,0.0
2014-03-04 00:00:00+00:00,673.387906086,2.1845836575130315,486.9858574018102,1.3827668624273624,308.2454195654822,1,0.0,0.0,0.1,0.0
2014-03-05 00:00:00+00:00,670.1076203939999,2.172166011613512,489.8375711877902,1.3680200536048697,308.70913099864504,1,0.0,0.0,0.1,0.0
2014-03-06 00:00:00+00:00,669.219942962,2.163886500327054,492.6871709026002,1.3583060052811864,309.26758074457825,1,0.0,0.0,0.1,0.0
